,From,To,TimeIndi
1205,xi-an-DC,chong-qing-shi,0
1206,chang-sha-DC,bo-zhou-shi,0
1207,chang-sha-DC,chu-zhou-shi,0
1208,chang-sha-DC,fu-yang-shi,1
1209,chang-sha-DC,he-fei-shi,1
1210,chang-sha-DC,lu-an-shi,1
1211,chang-sha-DC,wu-hu-shi,0
1212,chang-sha-DC,su-zhou-shi1,0
1213,chang-sha-DC,bei-jing-shi,0
1214,chang-sha-DC,fu-zhou-shi,0
1215,chang-sha-DC,ning-de-shi,0
1216,chang-sha-DC,quan-zhou-shi,0
1217,chang-sha-DC,gang-kou-CDC-suo-zai-cheng-shi,0
1218,chang-sha-DC,zhang-zhou-shi,0
1219,chang-sha-DC,lan-zhou-shi,0
1220,chang-sha-DC,dong-guan-shi,1
1221,chang-sha-DC,fo-shan-shi,1
1222,chang-sha-DC,guang-zhou-shi,1
1223,chang-sha-DC,hui-zhou-shi,1
1224,chang-sha-DC,jiang-men-shi,1
1225,chang-sha-DC,jie-yang-shi,0
1226,chang-sha-DC,shan-tou-shi,0
1227,chang-sha-DC,shen-zhen-shi,0
1228,chang-sha-DC,zhan-jiang-shi,0
1229,chang-sha-DC,zhong-shan-shi,0
1230,chang-sha-DC,zhu-hai-shi,0
1231,chang-sha-DC,nan-ning-shi,0
1232,chang-sha-DC,gui-yang-shi,0
1233,chang-sha-DC,bao-ding-shi,0
1234,chang-sha-DC,cang-zhou-shi,0
1235,chang-sha-DC,cheng-de-shi,0
1236,chang-sha-DC,han-dan-shi,0
1237,chang-sha-DC,nei-lu-CDC-suo-zai-cheng-shi,0
1238,chang-sha-DC,shi-jia-zhuang-shi,0
1239,chang-sha-DC,tang-shan-shi,0
1240,chang-sha-DC,xing-tai-shi,0
1241,chang-sha-DC,zhang-jia-kou-shi,0
1242,chang-sha-DC,luo-yang-shi,0
1243,chang-sha-DC,nan-yang-shi,1
1244,chang-sha-DC,shang-qiu-shi,0
1245,chang-sha-DC,xin-xiang-shi,0
1246,chang-sha-DC,xin-yang-shi,1
1247,chang-sha-DC,zheng-zhou-shi,0
1248,chang-sha-DC,zhou-kou-shi,1
1249,chang-sha-DC,da-qing-shi,0
1250,chang-sha-DC,ha-er-bin-shi,0
1251,chang-sha-DC,wu-han-shi,1
1252,chang-sha-DC,xiang-yang-shi,1
1253,chang-sha-DC,heng-yang-shi,1
1254,chang-sha-DC,chang-sha-shi,1
1255,chang-sha-DC,ji-lin-shi,0
1256,chang-sha-DC,chang-chun-shi,0
1257,chang-sha-DC,chang-zhou-shi,0
1258,chang-sha-DC,huai-an-shi,0
1259,chang-sha-DC,lian-yun-gang-shi,0
1260,chang-sha-DC,nan-jing-shi,0
1261,chang-sha-DC,nan-tong-shi,0
1262,chang-sha-DC,su-zhou-shi2,0
1263,chang-sha-DC,tai-zhou-shi1,0
1264,chang-sha-DC,wu-xi-shi,0
1265,chang-sha-DC,su-qian-shi,0
1266,chang-sha-DC,xu-zhou-shi,0
1267,chang-sha-DC,yan-cheng-shi,0
1268,chang-sha-DC,yang-zhou-shi,0
1269,chang-sha-DC,zhen-jiang-shi,0
1270,chang-sha-DC,gan-zhou-shi,1
1271,chang-sha-DC,jiu-jiang-shi,1
1272,chang-sha-DC,nan-chang-shi,1
1273,chang-sha-DC,shang-rao-shi,1
1274,chang-sha-DC,an-shan-shi,0
1275,chang-sha-DC,da-lian-shi,0
1276,chang-sha-DC,shen-yang-shi,0
1277,chang-sha-DC,bao-tou-shi,0
1278,chang-sha-DC,hu-he-hao-te-shi,0
1279,chang-sha-DC,de-zhou-shi,0
1280,chang-sha-DC,dong-ying-shi,0
1281,chang-sha-DC,he-ze-shi,0
1282,chang-sha-DC,ji-nan-shi,0
1283,chang-sha-DC,ji-ning-shi,0
1284,chang-sha-DC,liao-cheng-shi,0
1285,chang-sha-DC,lin-yi-shi,0
1286,chang-sha-DC,qing-dao-shi,0
1287,chang-sha-DC,ri-zhao-shi,0
1288,chang-sha-DC,tai-an-shi,0
1289,chang-sha-DC,wei-hai-shi,0
1290,chang-sha-DC,wei-fang-shi,0
1291,chang-sha-DC,yan-tai-shi,0
1292,chang-sha-DC,zi-bo-shi,0
1293,chang-sha-DC,lin-fen-shi,0
1294,chang-sha-DC,tai-yuan-shi,0
1295,chang-sha-DC,yun-cheng-shi,0
1296,chang-sha-DC,xi-an-shi,0
1297,chang-sha-DC,xian-yang-shi,0
1298,chang-sha-DC,shang-hai-shi,0
1299,chang-sha-DC,cheng-du-shi,0
1300,chang-sha-DC,mian-yang-shi,0
1301,chang-sha-DC,tian-jin-shi,0
1302,chang-sha-DC,kun-ming-shi,0
1303,chang-sha-DC,hang-zhou-shi,0
1304,chang-sha-DC,hu-zhou-shi,0
1305,chang-sha-DC,jia-xing-shi,0
1306,chang-sha-DC,jin-hua-shi,1
1307,chang-sha-DC,ning-bo-shi,0
1308,chang-sha-DC,shao-xing-shi,0
1309,chang-sha-DC,tai-zhou-shi2,0
1310,chang-sha-DC,wen-zhou-shi,0
1311,chang-sha-DC,chong-qing-shi,0
1312,zheng-zhou-DC,bo-zhou-shi,1
1313,zheng-zhou-DC,chu-zhou-shi,1
1314,zheng-zhou-DC,fu-yang-shi,1
1315,zheng-zhou-DC,he-fei-shi,1
1316,zheng-zhou-DC,lu-an-shi,1
1317,zheng-zhou-DC,wu-hu-shi,1
1318,zheng-zhou-DC,su-zhou-shi1,1
1319,zheng-zhou-DC,bei-jing-shi,1
1320,zheng-zhou-DC,fu-zhou-shi,0
1321,zheng-zhou-DC,ning-de-shi,0
1322,zheng-zhou-DC,quan-zhou-shi,0
1323,zheng-zhou-DC,gang-kou-CDC-suo-zai-cheng-shi,0
1324,zheng-zhou-DC,zhang-zhou-shi,0
1325,zheng-zhou-DC,lan-zhou-shi,0
1326,zheng-zhou-DC,dong-guan-shi,0
1327,zheng-zhou-DC,fo-shan-shi,0
1328,zheng-zhou-DC,guang-zhou-shi,0
1329,zheng-zhou-DC,hui-zhou-shi,0
1330,zheng-zhou-DC,jiang-men-shi,0
1331,zheng-zhou-DC,jie-yang-shi,0
1332,zheng-zhou-DC,shan-tou-shi,0
1333,zheng-zhou-DC,shen-zhen-shi,0
1334,zheng-zhou-DC,zhan-jiang-shi,0
1335,zheng-zhou-DC,zhong-shan-shi,0
1336,zheng-zhou-DC,zhu-hai-shi,0
1337,zheng-zhou-DC,nan-ning-shi,0
1338,zheng-zhou-DC,gui-yang-shi,0
1339,zheng-zhou-DC,bao-ding-shi,1
1340,zheng-zhou-DC,cang-zhou-shi,1
1341,zheng-zhou-DC,cheng-de-shi,0
1342,zheng-zhou-DC,han-dan-shi,1
1343,zheng-zhou-DC,nei-lu-CDC-suo-zai-cheng-shi,1
1344,zheng-zhou-DC,shi-jia-zhuang-shi,1
1345,zheng-zhou-DC,tang-shan-shi,0
1346,zheng-zhou-DC,xing-tai-shi,1
1347,zheng-zhou-DC,zhang-jia-kou-shi,0
1348,zheng-zhou-DC,luo-yang-shi,1
1349,zheng-zhou-DC,nan-yang-shi,1
1350,zheng-zhou-DC,shang-qiu-shi,1
1351,zheng-zhou-DC,xin-xiang-shi,1
1352,zheng-zhou-DC,xin-yang-shi,1
1353,zheng-zhou-DC,zheng-zhou-shi,1
1354,zheng-zhou-DC,zhou-kou-shi,1
1355,zheng-zhou-DC,da-qing-shi,0
1356,zheng-zhou-DC,ha-er-bin-shi,0
1357,zheng-zhou-DC,wu-han-shi,1
1358,zheng-zhou-DC,xiang-yang-shi,1
1359,zheng-zhou-DC,heng-yang-shi,0
1360,zheng-zhou-DC,chang-sha-shi,0
1361,zheng-zhou-DC,ji-lin-shi,0
1362,zheng-zhou-DC,chang-chun-shi,0
1363,zheng-zhou-DC,chang-zhou-shi,1
1364,zheng-zhou-DC,huai-an-shi,1
1365,zheng-zhou-DC,lian-yun-gang-shi,1
1366,zheng-zhou-DC,nan-jing-shi,1
1367,zheng-zhou-DC,nan-tong-shi,1
1368,zheng-zhou-DC,su-zhou-shi2,0
1369,zheng-zhou-DC,tai-zhou-shi1,1
1370,zheng-zhou-DC,wu-xi-shi,1
1371,zheng-zhou-DC,su-qian-shi,1
1372,zheng-zhou-DC,xu-zhou-shi,1
1373,zheng-zhou-DC,yan-cheng-shi,1
1374,zheng-zhou-DC,yang-zhou-shi,1
1375,zheng-zhou-DC,zhen-jiang-shi,1
1376,zheng-zhou-DC,gan-zhou-shi,0
1377,zheng-zhou-DC,jiu-jiang-shi,1
1378,zheng-zhou-DC,nan-chang-shi,0
1379,zheng-zhou-DC,shang-rao-shi,0
1380,zheng-zhou-DC,an-shan-shi,0
1381,zheng-zhou-DC,da-lian-shi,0
1382,zheng-zhou-DC,shen-yang-shi,0
1383,zheng-zhou-DC,bao-tou-shi,0
1384,zheng-zhou-DC,hu-he-hao-te-shi,0
1385,zheng-zhou-DC,de-zhou-shi,1
1386,zheng-zhou-DC,dong-ying-shi,1
1387,zheng-zhou-DC,he-ze-shi,1
1388,zheng-zhou-DC,ji-nan-shi,1
1389,zheng-zhou-DC,ji-ning-shi,1
1390,zheng-zhou-DC,liao-cheng-shi,1
1391,zheng-zhou-DC,lin-yi-shi,1
1392,zheng-zhou-DC,qing-dao-shi,1
1393,zheng-zhou-DC,ri-zhao-shi,1
1394,zheng-zhou-DC,tai-an-shi,1
1395,zheng-zhou-DC,wei-hai-shi,0
1396,zheng-zhou-DC,wei-fang-shi,1
1397,zheng-zhou-DC,yan-tai-shi,0
1398,zheng-zhou-DC,zi-bo-shi,1
1399,zheng-zhou-DC,lin-fen-shi,1
1400,zheng-zhou-DC,tai-yuan-shi,1
1401,zheng-zhou-DC,yun-cheng-shi,1
1402,zheng-zhou-DC,xi-an-shi,1
1403,zheng-zhou-DC,xian-yang-shi,1
1404,zheng-zhou-DC,shang-hai-shi,0
1405,zheng-zhou-DC,cheng-du-shi,0
1406,zheng-zhou-DC,mian-yang-shi,0
1407,zheng-zhou-DC,tian-jin-shi,1
1408,zheng-zhou-DC,kun-ming-shi,0
1409,zheng-zhou-DC,hang-zhou-shi,0
1410,zheng-zhou-DC,hu-zhou-shi,0
1411,zheng-zhou-DC,jia-xing-shi,0
1412,zheng-zhou-DC,jin-hua-shi,0
1413,zheng-zhou-DC,ning-bo-shi,0
1414,zheng-zhou-DC,shao-xing-shi,0
1415,zheng-zhou-DC,tai-zhou-shi2,0
1416,zheng-zhou-DC,wen-zhou-shi,0
1417,zheng-zhou-DC,chong-qing-shi,0
1418,hang-zhou-DC,bo-zhou-shi,1
1419,hang-zhou-DC,chu-zhou-shi,1
1420,hang-zhou-DC,fu-yang-shi,1
1421,hang-zhou-DC,he-fei-shi,1
1422,hang-zhou-DC,lu-an-shi,1
1423,hang-zhou-DC,wu-hu-shi,1
1424,hang-zhou-DC,su-zhou-shi1,1
1425,hang-zhou-DC,bei-jing-shi,0
1426,hang-zhou-DC,fu-zhou-shi,1
1427,hang-zhou-DC,ning-de-shi,1
1428,hang-zhou-DC,quan-zhou-shi,0
1429,hang-zhou-DC,gang-kou-CDC-suo-zai-cheng-shi,0
1430,hang-zhou-DC,zhang-zhou-shi,0
1431,hang-zhou-DC,lan-zhou-shi,0
1432,hang-zhou-DC,dong-guan-shi,0
1433,hang-zhou-DC,fo-shan-shi,0
1434,hang-zhou-DC,guang-zhou-shi,0
1435,hang-zhou-DC,hui-zhou-shi,0
1436,hang-zhou-DC,jiang-men-shi,0
1437,hang-zhou-DC,jie-yang-shi,0
1438,hang-zhou-DC,shan-tou-shi,0
1439,hang-zhou-DC,shen-zhen-shi,0
1440,hang-zhou-DC,zhan-jiang-shi,0
1441,hang-zhou-DC,zhong-shan-shi,0
1442,hang-zhou-DC,zhu-hai-shi,0
1443,hang-zhou-DC,nan-ning-shi,0
1444,hang-zhou-DC,gui-yang-shi,0
1445,hang-zhou-DC,bao-ding-shi,0
1446,hang-zhou-DC,cang-zhou-shi,0
1447,hang-zhou-DC,cheng-de-shi,0
1448,hang-zhou-DC,han-dan-shi,0
1449,hang-zhou-DC,nei-lu-CDC-suo-zai-cheng-shi,0
1450,hang-zhou-DC,shi-jia-zhuang-shi,0
1451,hang-zhou-DC,tang-shan-shi,0
1452,hang-zhou-DC,xing-tai-shi,0
1453,hang-zhou-DC,zhang-jia-kou-shi,0
1454,hang-zhou-DC,luo-yang-shi,0
1455,hang-zhou-DC,nan-yang-shi,0
1456,hang-zhou-DC,shang-qiu-shi,1
1457,hang-zhou-DC,xin-xiang-shi,0
1458,hang-zhou-DC,xin-yang-shi,1
1459,hang-zhou-DC,zheng-zhou-shi,0
1460,hang-zhou-DC,zhou-kou-shi,1
1461,hang-zhou-DC,da-qing-shi,0
1462,hang-zhou-DC,ha-er-bin-shi,0
1463,hang-zhou-DC,wu-han-shi,1
1464,hang-zhou-DC,xiang-yang-shi,0
1465,hang-zhou-DC,heng-yang-shi,0
1466,hang-zhou-DC,chang-sha-shi,0
1467,hang-zhou-DC,ji-lin-shi,0
1468,hang-zhou-DC,chang-chun-shi,0
1469,hang-zhou-DC,chang-zhou-shi,1
1470,hang-zhou-DC,huai-an-shi,1
1471,hang-zhou-DC,lian-yun-gang-shi,1
1472,hang-zhou-DC,nan-jing-shi,1
1473,hang-zhou-DC,nan-tong-shi,1
1474,hang-zhou-DC,su-zhou-shi2,1
1475,hang-zhou-DC,tai-zhou-shi1,1
1476,hang-zhou-DC,wu-xi-shi,1
1477,hang-zhou-DC,su-qian-shi,1
1478,hang-zhou-DC,xu-zhou-shi,1
1479,hang-zhou-DC,yan-cheng-shi,1
1480,hang-zhou-DC,yang-zhou-shi,1
1481,hang-zhou-DC,zhen-jiang-shi,1
1482,hang-zhou-DC,gan-zhou-shi,0
1483,hang-zhou-DC,jiu-jiang-shi,1
1484,hang-zhou-DC,nan-chang-shi,1
1485,hang-zhou-DC,shang-rao-shi,1
1486,hang-zhou-DC,an-shan-shi,0
1487,hang-zhou-DC,da-lian-shi,0
1488,hang-zhou-DC,shen-yang-shi,0
1489,hang-zhou-DC,bao-tou-shi,0
1490,hang-zhou-DC,hu-he-hao-te-shi,0
1491,hang-zhou-DC,de-zhou-shi,0
1492,hang-zhou-DC,dong-ying-shi,0
1493,hang-zhou-DC,he-ze-shi,0
1494,hang-zhou-DC,ji-nan-shi,0
1495,hang-zhou-DC,ji-ning-shi,0
1496,hang-zhou-DC,liao-cheng-shi,0
1497,hang-zhou-DC,lin-yi-shi,1
1498,hang-zhou-DC,qing-dao-shi,0
1499,hang-zhou-DC,ri-zhao-shi,1
1500,hang-zhou-DC,tai-an-shi,0
1501,hang-zhou-DC,wei-hai-shi,0
1502,hang-zhou-DC,wei-fang-shi,0
1503,hang-zhou-DC,yan-tai-shi,0
1504,hang-zhou-DC,zi-bo-shi,0
1505,hang-zhou-DC,lin-fen-shi,0
1506,hang-zhou-DC,tai-yuan-shi,0
1507,hang-zhou-DC,yun-cheng-shi,0
1508,hang-zhou-DC,xi-an-shi,0
1509,hang-zhou-DC,xian-yang-shi,0
1510,hang-zhou-DC,shang-hai-shi,1
1511,hang-zhou-DC,cheng-du-shi,0
1512,hang-zhou-DC,mian-yang-shi,0
1513,hang-zhou-DC,tian-jin-shi,0
1514,hang-zhou-DC,kun-ming-shi,0
1515,hang-zhou-DC,hang-zhou-shi,1
1516,hang-zhou-DC,hu-zhou-shi,1
1517,hang-zhou-DC,jia-xing-shi,1
1518,hang-zhou-DC,jin-hua-shi,1
1519,hang-zhou-DC,ning-bo-shi,1
1520,hang-zhou-DC,shao-xing-shi,1
1521,hang-zhou-DC,tai-zhou-shi2,1
1522,hang-zhou-DC,wen-zhou-shi,1
1523,hang-zhou-DC,chong-qing-shi,0
1524,wu-han-DC,bo-zhou-shi,1
1525,wu-han-DC,chu-zhou-shi,1
1526,wu-han-DC,fu-yang-shi,1
1527,wu-han-DC,he-fei-shi,1
1528,wu-han-DC,lu-an-shi,1
1529,wu-han-DC,wu-hu-shi,1
1530,wu-han-DC,su-zhou-shi1,1
1531,wu-han-DC,bei-jing-shi,0
1532,wu-han-DC,fu-zhou-shi,0
1533,wu-han-DC,ning-de-shi,0
1534,wu-han-DC,quan-zhou-shi,0
1535,wu-han-DC,gang-kou-CDC-suo-zai-cheng-shi,0
1536,wu-han-DC,zhang-zhou-shi,0
1537,wu-han-DC,lan-zhou-shi,0
1538,wu-han-DC,dong-guan-shi,0
1539,wu-han-DC,fo-shan-shi,0
1540,wu-han-DC,guang-zhou-shi,0
1541,wu-han-DC,hui-zhou-shi,0
1542,wu-han-DC,jiang-men-shi,0
1543,wu-han-DC,jie-yang-shi,0
1544,wu-han-DC,shan-tou-shi,0
1545,wu-han-DC,shen-zhen-shi,0
1546,wu-han-DC,zhan-jiang-shi,0
1547,wu-han-DC,zhong-shan-shi,0
1548,wu-han-DC,zhu-hai-shi,0
1549,wu-han-DC,nan-ning-shi,0
1550,wu-han-DC,gui-yang-shi,0
1551,wu-han-DC,bao-ding-shi,0
1552,wu-han-DC,cang-zhou-shi,0
1553,wu-han-DC,cheng-de-shi,0
1554,wu-han-DC,han-dan-shi,1
1555,wu-han-DC,nei-lu-CDC-suo-zai-cheng-shi,0
1556,wu-han-DC,shi-jia-zhuang-shi,0
1557,wu-han-DC,tang-shan-shi,0
1558,wu-han-DC,xing-tai-shi,0
1559,wu-han-DC,zhang-jia-kou-shi,0
1560,wu-han-DC,luo-yang-shi,1
1561,wu-han-DC,nan-yang-shi,1
1562,wu-han-DC,shang-qiu-shi,1
1563,wu-han-DC,xin-xiang-shi,1
1564,wu-han-DC,xin-yang-shi,1
1565,wu-han-DC,zheng-zhou-shi,1
1566,wu-han-DC,zhou-kou-shi,1
1567,wu-han-DC,da-qing-shi,0
1568,wu-han-DC,ha-er-bin-shi,0
1569,wu-han-DC,wu-han-shi,1
1570,wu-han-DC,xiang-yang-shi,1
1571,wu-han-DC,heng-yang-shi,1
1572,wu-han-DC,chang-sha-shi,1
1573,wu-han-DC,ji-lin-shi,0
1574,wu-han-DC,chang-chun-shi,0
1575,wu-han-DC,chang-zhou-shi,1
1576,wu-han-DC,huai-an-shi,1
1577,wu-han-DC,lian-yun-gang-shi,0
1578,wu-han-DC,nan-jing-shi,1
1579,wu-han-DC,nan-tong-shi,1
1580,wu-han-DC,su-zhou-shi2,1
1581,wu-han-DC,tai-zhou-shi1,1
1582,wu-han-DC,wu-xi-shi,1
1583,wu-han-DC,su-qian-shi,1
1584,wu-han-DC,xu-zhou-shi,1
1585,wu-han-DC,yan-cheng-shi,1
1586,wu-han-DC,yang-zhou-shi,1
1587,wu-han-DC,zhen-jiang-shi,1
1588,wu-han-DC,gan-zhou-shi,1
1589,wu-han-DC,jiu-jiang-shi,1
1590,wu-han-DC,nan-chang-shi,1
1591,wu-han-DC,shang-rao-shi,1
1592,wu-han-DC,an-shan-shi,0
1593,wu-han-DC,da-lian-shi,0
1594,wu-han-DC,shen-yang-shi,0
1595,wu-han-DC,bao-tou-shi,0
1596,wu-han-DC,hu-he-hao-te-shi,0
1597,wu-han-DC,de-zhou-shi,0
1598,wu-han-DC,dong-ying-shi,0
1599,wu-han-DC,he-ze-shi,1
1600,wu-han-DC,ji-nan-shi,0
1601,wu-han-DC,ji-ning-shi,1
1602,wu-han-DC,liao-cheng-shi,1
1603,wu-han-DC,lin-yi-shi,0
1604,wu-han-DC,qing-dao-shi,0
1605,wu-han-DC,ri-zhao-shi,0
1606,wu-han-DC,tai-an-shi,0
1607,wu-han-DC,wei-hai-shi,0
1608,wu-han-DC,wei-fang-shi,0
1609,wu-han-DC,yan-tai-shi,0
1610,wu-han-DC,zi-bo-shi,0
1611,wu-han-DC,lin-fen-shi,0
1612,wu-han-DC,tai-yuan-shi,0
1613,wu-han-DC,yun-cheng-shi,1
1614,wu-han-DC,xi-an-shi,1
1615,wu-han-DC,xian-yang-shi,0
1616,wu-han-DC,shang-hai-shi,0
1617,wu-han-DC,cheng-du-shi,0
1618,wu-han-DC,mian-yang-shi,0
1619,wu-han-DC,tian-jin-shi,0
1620,wu-han-DC,kun-ming-shi,0
1621,wu-han-DC,hang-zhou-shi,1
1622,wu-han-DC,hu-zhou-shi,1
1623,wu-han-DC,jia-xing-shi,1
1624,wu-han-DC,jin-hua-shi,1
1625,wu-han-DC,ning-bo-shi,0
1626,wu-han-DC,shao-xing-shi,0
1627,wu-han-DC,tai-zhou-shi2,0
1628,wu-han-DC,wen-zhou-shi,0
1629,wu-han-DC,chong-qing-shi,0
1630,da-lian-DC,bo-zhou-shi,0
1631,da-lian-DC,chu-zhou-shi,0
1632,da-lian-DC,fu-yang-shi,0
1633,da-lian-DC,he-fei-shi,0
1634,da-lian-DC,lu-an-shi,0
1635,da-lian-DC,wu-hu-shi,0
1636,da-lian-DC,su-zhou-shi1,0
1637,da-lian-DC,bei-jing-shi,0
1638,da-lian-DC,fu-zhou-shi,0
1639,da-lian-DC,ning-de-shi,0
1640,da-lian-DC,quan-zhou-shi,0
1641,da-lian-DC,gang-kou-CDC-suo-zai-cheng-shi,0
1642,da-lian-DC,zhang-zhou-shi,0
1643,da-lian-DC,lan-zhou-shi,0
1644,da-lian-DC,dong-guan-shi,0
1645,da-lian-DC,fo-shan-shi,0
1646,da-lian-DC,guang-zhou-shi,0
1647,da-lian-DC,hui-zhou-shi,0
1648,da-lian-DC,jiang-men-shi,0
1649,da-lian-DC,jie-yang-shi,0
1650,da-lian-DC,shan-tou-shi,0
1651,da-lian-DC,shen-zhen-shi,0
1652,da-lian-DC,zhan-jiang-shi,0
1653,da-lian-DC,zhong-shan-shi,0
1654,da-lian-DC,zhu-hai-shi,0
1655,da-lian-DC,nan-ning-shi,0
1656,da-lian-DC,gui-yang-shi,0
1657,da-lian-DC,bao-ding-shi,0
1658,da-lian-DC,cang-zhou-shi,0
1659,da-lian-DC,cheng-de-shi,1
1660,da-lian-DC,han-dan-shi,0
1661,da-lian-DC,nei-lu-CDC-suo-zai-cheng-shi,0
1662,da-lian-DC,shi-jia-zhuang-shi,0
1663,da-lian-DC,tang-shan-shi,1
1664,da-lian-DC,xing-tai-shi,0
1665,da-lian-DC,zhang-jia-kou-shi,0
1666,da-lian-DC,luo-yang-shi,0
1667,da-lian-DC,nan-yang-shi,0
1668,da-lian-DC,shang-qiu-shi,0
1669,da-lian-DC,xin-xiang-shi,0
1670,da-lian-DC,xin-yang-shi,0
1671,da-lian-DC,zheng-zhou-shi,0
1672,da-lian-DC,zhou-kou-shi,0
1673,da-lian-DC,da-qing-shi,0
1674,da-lian-DC,ha-er-bin-shi,0
1675,da-lian-DC,wu-han-shi,0
1676,da-lian-DC,xiang-yang-shi,0
1677,da-lian-DC,heng-yang-shi,0
1678,da-lian-DC,chang-sha-shi,0
1679,da-lian-DC,ji-lin-shi,1
1680,da-lian-DC,chang-chun-shi,1
1681,da-lian-DC,chang-zhou-shi,0
1682,da-lian-DC,huai-an-shi,0
1683,da-lian-DC,lian-yun-gang-shi,0
1684,da-lian-DC,nan-jing-shi,0
1685,da-lian-DC,nan-tong-shi,0
1686,da-lian-DC,su-zhou-shi2,0
1687,da-lian-DC,tai-zhou-shi1,0
1688,da-lian-DC,wu-xi-shi,0
1689,da-lian-DC,su-qian-shi,0
1690,da-lian-DC,xu-zhou-shi,0
1691,da-lian-DC,yan-cheng-shi,0
1692,da-lian-DC,yang-zhou-shi,0
1693,da-lian-DC,zhen-jiang-shi,0
1694,da-lian-DC,gan-zhou-shi,0
1695,da-lian-DC,jiu-jiang-shi,0
1696,da-lian-DC,nan-chang-shi,0
1697,da-lian-DC,shang-rao-shi,0
1698,da-lian-DC,an-shan-shi,1
1699,da-lian-DC,da-lian-shi,1
1700,da-lian-DC,shen-yang-shi,1
1701,da-lian-DC,bao-tou-shi,0
1702,da-lian-DC,hu-he-hao-te-shi,0
1703,da-lian-DC,de-zhou-shi,0
1704,da-lian-DC,dong-ying-shi,0
1705,da-lian-DC,he-ze-shi,0
1706,da-lian-DC,ji-nan-shi,0
1707,da-lian-DC,ji-ning-shi,0
1708,da-lian-DC,liao-cheng-shi,0
1709,da-lian-DC,lin-yi-shi,0
1710,da-lian-DC,qing-dao-shi,0
1711,da-lian-DC,ri-zhao-shi,0
1712,da-lian-DC,tai-an-shi,0
1713,da-lian-DC,wei-hai-shi,0
1714,da-lian-DC,wei-fang-shi,0
1715,da-lian-DC,yan-tai-shi,0
1716,da-lian-DC,zi-bo-shi,0
1717,da-lian-DC,lin-fen-shi,0
1718,da-lian-DC,tai-yuan-shi,0
1719,da-lian-DC,yun-cheng-shi,0
1720,da-lian-DC,xi-an-shi,0
1721,da-lian-DC,xian-yang-shi,0
1722,da-lian-DC,shang-hai-shi,0
1723,da-lian-DC,cheng-du-shi,0
1724,da-lian-DC,mian-yang-shi,0
1725,da-lian-DC,tian-jin-shi,0
1726,da-lian-DC,kun-ming-shi,0
1727,da-lian-DC,hang-zhou-shi,0
1728,da-lian-DC,hu-zhou-shi,0
1729,da-lian-DC,jia-xing-shi,0
1730,da-lian-DC,jin-hua-shi,0
1731,da-lian-DC,ning-bo-shi,0
1732,da-lian-DC,shao-xing-shi,0
1733,da-lian-DC,tai-zhou-shi2,0
1734,da-lian-DC,wen-zhou-shi,0
1735,da-lian-DC,chong-qing-shi,0
1736,ha-er-bin-DC,bo-zhou-shi,0
1737,ha-er-bin-DC,chu-zhou-shi,0
1738,ha-er-bin-DC,fu-yang-shi,0
1739,ha-er-bin-DC,he-fei-shi,0
1740,ha-er-bin-DC,lu-an-shi,0
1741,ha-er-bin-DC,wu-hu-shi,0
1742,ha-er-bin-DC,su-zhou-shi1,0
1743,ha-er-bin-DC,bei-jing-shi,0
1744,ha-er-bin-DC,fu-zhou-shi,0
1745,ha-er-bin-DC,ning-de-shi,0
1746,ha-er-bin-DC,quan-zhou-shi,0
1747,ha-er-bin-DC,gang-kou-CDC-suo-zai-cheng-shi,0
1748,ha-er-bin-DC,zhang-zhou-shi,0
1749,ha-er-bin-DC,lan-zhou-shi,0
1750,ha-er-bin-DC,dong-guan-shi,0
1751,ha-er-bin-DC,fo-shan-shi,0
1752,ha-er-bin-DC,guang-zhou-shi,0
1753,ha-er-bin-DC,hui-zhou-shi,0
1754,ha-er-bin-DC,jiang-men-shi,0
1755,ha-er-bin-DC,jie-yang-shi,0
1756,ha-er-bin-DC,shan-tou-shi,0
1757,ha-er-bin-DC,shen-zhen-shi,0
1758,ha-er-bin-DC,zhan-jiang-shi,0
1759,ha-er-bin-DC,zhong-shan-shi,0
1760,ha-er-bin-DC,zhu-hai-shi,0
1761,ha-er-bin-DC,nan-ning-shi,0
1762,ha-er-bin-DC,gui-yang-shi,0
1763,ha-er-bin-DC,bao-ding-shi,0
1764,ha-er-bin-DC,cang-zhou-shi,0
1765,ha-er-bin-DC,cheng-de-shi,0
1766,ha-er-bin-DC,han-dan-shi,0
1767,ha-er-bin-DC,nei-lu-CDC-suo-zai-cheng-shi,0
1768,ha-er-bin-DC,shi-jia-zhuang-shi,0
1769,ha-er-bin-DC,tang-shan-shi,0
1770,ha-er-bin-DC,xing-tai-shi,0
1771,ha-er-bin-DC,zhang-jia-kou-shi,0
1772,ha-er-bin-DC,luo-yang-shi,0
1773,ha-er-bin-DC,nan-yang-shi,0
1774,ha-er-bin-DC,shang-qiu-shi,0
1775,ha-er-bin-DC,xin-xiang-shi,0
1776,ha-er-bin-DC,xin-yang-shi,0
1777,ha-er-bin-DC,zheng-zhou-shi,0
1778,ha-er-bin-DC,zhou-kou-shi,0
1779,ha-er-bin-DC,da-qing-shi,1
1780,ha-er-bin-DC,ha-er-bin-shi,1
1781,ha-er-bin-DC,wu-han-shi,0
1782,ha-er-bin-DC,xiang-yang-shi,0
1783,ha-er-bin-DC,heng-yang-shi,0
1784,ha-er-bin-DC,chang-sha-shi,0
